sample_id,source_corpus,model_name,prompt_version,reference,prediction,wer,cer,lexical_similarity,label,repetition_flag,duration,has_unintelligible_tag,inference_time_sec,semantic_similarity,label_semantic
S4259975300305193_0,indicvoices,Whisper-large-v3-turbo,dedicated_asr,இருபது பன்னெண்டு ரெண்டாயிரத்து இருபத்தி ரெண்டு அன்று மொபைல் கட்டணம் செலுத்த நினைவூட்டலை அமைக்கவும்,20.18.22.25 மோபேல் கட்டனம் சிலுத்த நினை உட்டலை அமக்கவும்,1.0,0.6020408163265306,0.5065,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.866,False,1.051,0.46274048,HALLUCINATION_CANDIDATE
S4257081600364463_0,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ இருக்கும்மா உங்களுக்கு என்னாம்மா ஐஸ்கிரீம் வேணும்,ஏன் இருக்குமா உங்களுக்கு என்னாம் மைஸ்கிரிம் இனும்,0.8333333333333334,0.2549019607843137,0.82,PARAPHRASE_OR_RECOGNITION_ERROR,False,1.675,False,0.681,0.5779361,PARAPHRASE_OR_RECOGNITION_ERROR
S4257081600364463_1,indicvoices,Whisper-large-v3-turbo,dedicated_asr,என்கிட்ட வந்து குச்சி ஐஸு கோன் ஐஸ் இருக்கும்மா அப்புறம் குல்ஃபி இருக்கும்மா குல்ஃபிலே ஒரு நாலஞ்சு ஃப்ளேவர் புதுசாக வந்திருக்கு அப்புறம் சின்ன பசங்கள் சாப்பிட்ற மாரி இந்த பால் ஐஸ்கிரீம்லாம் கொஞ்சம் இருக்கும்மா அப்புறோம் இந்த அனிமல்ஸ் ஃபோட்டோலாம் போட்டு கொஞ்சம் ஐஸ்கிரீம்லாம் வந்திருக்கும்மா,என்று உந்துக்கு குச்சையிசு கோனையிசு இருக்குமா அப்பர் குல்ப் பிருக்குமா குல்ப் பில்வுரு நான் ஏன்ச பில்வுர் புசாம் உன்னிருக்கு அப்பர் சின்ன பசங்காச் சாப்புகிறேன் மேறுந்த பால் ஐஸ்கரிம்லாம் கொஞ்சையிருக்குமா அப்பர் அந்த அணிமல்ஸ் போட்டலாம் போட்ட்டே கொஞ்சையிச்கரிம்னாம் உன்னிருக்குமா,0.9411764705882352,0.3529411764705882,0.1204,HALLUCINATION_CANDIDATE_LEXICAL,False,12.064,False,2.475,0.66129696,PARAPHRASE_OR_RECOGNITION_ERROR
S4257081600364463_2,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஃப்ளேவர்ஸை பொறுத்தளவுக்கு இந்த வெணிலா சாக்லேட்டு பட்டர்ஸ்காட்ச்சு அப்புறம் பன்னீர்னு புதுசாக ஒரு ஃப்ளேவர் இருக்கும்மா அப்புறம் ஸ்டாபெரி இருக்கும்மா உங்களுக்கு என்ன வேணும்,புலேவர் சப்போத்தலாக்கு இருந்து வென்னிலா சாக்கிலேட்டு பட்டர்ஸ் காச்சி பற பண்ணி இருந்து பூசாது பிலேவர் இருக்குமா பறச் தாபிரி இருக்குமா உங்களுக்கு என்ன ஏவனும்,0.9444444444444444,0.3764705882352941,0.7138,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.069,False,1.449,0.618979,PARAPHRASE_OR_RECOGNITION_ERROR
S4257081600364463_3,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ சரி,αντερίς,1.0,1.4,0.0,HALLUCINATION_CANDIDATE_LEXICAL,False,0.6980000000000001,False,0.45,0.27484953,HALLUCINATION_CANDIDATE
S4257081600364463_4,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ,அம்ப்பிட்டும்,1.0,13.0,0.0,HALLUCINATION_CANDIDATE_LEXICAL,False,0.32,False,0.682,0.38008264,HALLUCINATION_CANDIDATE
S4257081600364463_5,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ ஓகேம்மா என்ன பிரைஸில் எதிர்பார்க்கறீங்க,அம்மா ஏன்னா பேச்சில் எதுருப் பாக்கிறீர்கள்,1.0,0.5121951219512195,0.5783,PARAPHRASE_OR_RECOGNITION_ERROR,False,1.841,False,0.649,0.45526782,HALLUCINATION_CANDIDATE
S4257081600364463_6,indicvoices,Whisper-large-v3-turbo,dedicated_asr,வெணிலா வந்து ஸ்டார்டிங் இருபது ரூபாலந்து இருக்கும்மா பட்டர்ஸ்காட்சி ஸ்டார்டிங் நாற்பது ரூபாம்மா உங்களுக்கு என்னாம்மா வேணும்,வென்னிலாவுந்து ச்டாட்டிங்க இருவறுவாள்ந்திருக்குமா பட்டர்ஸ்காச்சு ச்டாட்டிங்க நாப்போருவாமா உங்களுக்கு என்ன மதுனும்,0.9230769230769232,0.3414634146341463,0.7373,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.674,False,1.057,0.52631503,HALLUCINATION_CANDIDATE
S4257081600364463_7,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ,.,1.0,1.0,0.0,HALLUCINATION_CANDIDATE_LEXICAL,False,0.351,False,0.632,0.4277281,HALLUCINATION_CANDIDATE
S4257081600364463_8,indicvoices,Whisper-large-v3-turbo,dedicated_asr,ஆ சரிம்மா ரெண்டுத்தையும் பேக் பண்ணிடவாம்மா,"சரி, நான் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கும் பார்க்கு",5.4,6.095238095238095,0.0185,HALLUCINATION_CANDIDATE_LEXICAL,True,2.257,False,2.315,0.42582327,HALLUCINATION_CANDIDATE
